id,address,location
446,大祥区江南世家小区7栋3-4号门面,"111.443191,27.217312"
447,政协门面,"111.744270,27.258987"
448,大祥区市委大门信访接待房屋门面编号1,"111.463316,27.230855"
449,大祥区宝庆西路150号（卫校对面）,"111.449445,27.230751"
450,大祥区蔡锷乡陈桥村6组150号,"111.551342,27.143833"
451,大祥区白宫城西路（水映名城斜对面201号）,"111.443311,27.236743"
452,双清区邵阳大道肥田村安置地3栋,"111.527030,27.233724"
453,大祥区马蹄路多美新苑综合楼门面,"111.449436,27.228582"
454,大祥区红星社区火车南站十四号安置地门面,"111.463766,27.219959"
455,大祥区桃源路祥铁新苑2号院70-71号门面,"111.472526,27.210479"
456,大祥区马蹄路迎春路市场对面,"111.449436,27.228582"
457,大祥区罗市镇湘鸿路1号,"111.477715,27.141981"
458,双清区邵阳大道志成新世界10栋0001002号门面,"111.484100,27.218056"
459,大祥区佳源名人国际10栋1019-1020号门面,"111.469700,27.220386"
460,北塔区宝城花苑11栋1层和2层,"111.447067,27.248461"
461,北塔区观音庵,"111.463174,27.249248"
462,双清区云水铺乡横木村6组,"111.531903,27.226203"
463,双清区建设南路与邵阳大道交汇处西南角1栋,"111.486224,27.220642"
464,双清区建设路三角塘汽配商贸城1号门面,"111.485628,27.235121"
465,大祥区敏州西路财政局旁,"111.447535,27.220675"
466,大祥区双拥路8-2号门面,"111.459289,27.224801"
467,双清区石桥乡白马村6组250号,"111.492090,27.196912"
468,北塔区状元洲街道北塔村1组132号,"111.470060,27.246016"
469,大祥区城南街道祭旗社区,"111.448833,27.215615"
470,大祥区红星安置地桂园小区F栋2号门面,"111.470703,27.227302"
471,双清区建设中路154号,"111.745638,27.246729"
472,北塔区江北大市场资园9栋,"111.454014,27.243288"
473,北塔区新滩镇江北社区,"111.452197,27.246489"
474,大祥区火车南站金盾大厦B栋1单元,"111.463190,27.214311"
475,双清区大汉东风步行街C区1楼1042号1043号商铺,"111.480013,27.238215"
476,大祥区城南园艺场安置小区东头第五栋,"111.445432,27.205733"
477,大祥区宝庆中路501号,"111.464468,27.232119"
478,北塔区江北大市场40栋1号门面,"111.454912,27.244859"
479,大祥区九井湾1号,"111.464894,27.233723"
480,北塔区资园村园10栋,"111.454237,27.245585"
481,北塔区江北建材城3栋,"111.450945,27.244603"
482,大祥区孔雀湾小区1号楼3号门面,"111.462160,27.223742"
483,双清区标准电厂内,"111.496341,27.232708"
484,双清区人民一巷28号门面,"111.475782,27.239158"
485,双清区海洋明珠3栋门面,"111.496915,27.236952"
486,北塔区新滩镇新滩社区8栋9号门面,"111.414935,27.231958"
487,双清区火车站跃进社区6组,"111.534035,27.258319"
488,大祥区城北路413号,"111.461139,27.237401"
489,大祥区邵阳学院对面,"111.438617,27.201945"
490,双清区双坡南路8栋1楼门面,"111.496868,27.239219"
491,大祥区中天宝电馨城小区B栋2005号,"111.450029,27.206692"
492,北塔区新滩镇新滩社区169号,"111.414935,27.231958"
493,大祥区邵府街第三房地产管理所楼下二号门面,"111.464752,27.235260"
494,双清区石桥乡屏丰村4组93号,"111.501309,27.211711"
495,大祥区马蹄路13-1地块8栋,"111.450445,27.228052"
496,大祥区西湖路联科龙园负一楼,"111.454000,27.213000"
497,大祥区中天宝电馨城13栋0002008号门面,"111.451246,27.206169"
498,双清区工业街319号,"111.482835,27.248007"
499,大祥区西湖路扬子巴士综合楼A栋,"111.455387,27.234252"
500,双清区石桥乡屏丰村7组,"111.501309,27.211711"
501,大祥区祭旗社区6组财富路A栋1-2号门面,"111.446982,27.213246"
502,大祥区红旗路九井湾市场侧面太平巷内,"111.464840,27.235483"
503,双清区轻纺市场B栋4层424号,"111.476849,27.233569"
504,大祥区雨溪街道雨溪社区7组,"111.417185,27.180239"
505,双清区东大路百寿亭北塔交警大队门口边,"111.489584,27.241652"
506,大祥区宝庆西路162号二纺机新村2-102号,"111.448890,27.232462"
507,大祥区火车南站23-2号地1栋1号门面,"111.462127,27.214494"
508,大祥区火车南站37#地（财富大厦商住楼）0001020室,"111.456656,27.214459"
509,双清区宝庆东路108幢地层门面,"111.498031,27.233278"
510,北塔区江北农贸市场园2栋,"111.453496,27.242815"
511,双清区石桥乡屏丰村7组,"111.501309,27.211711"
512,大祥区板桥乡板桥村13组377号,"111.553228,27.178615"
513,北塔区九江社区安置小区16栋1楼门面,"111.459595,27.247583"
514,双清区昭陵西路171号,"111.476850,27.241648"
515,大祥区织布分厂1栋门口,"111.431961,27.232772"
516,大祥区乾元二巷综合楼,"111.460374,27.236351"
517,大祥区檀江乡沉水村10组266号附1号,"111.474766,27.176142"
518,大祥区宝庆西路93号门面,"111.447619,27.230572"
519,大祥区大汉六岭小区3号门面,"111.470575,27.234675"
520,双清区三角塘,"111.627804,27.254281"
521,双清区新华路中段,"111.506138,27.239935"
522,大祥区宝庆西路卫校旁,"111.451258,27.230439"
523,北塔区广电大厦9号门面,"111.456761,27.241462"
524,大祥区红星社区居委会安置小区19号地30栋1单元1楼门面,"111.462450,27.218500"
525,大祥区二纺机11栋1-301号,"111.449351,27.230780"
526,大祥区西外街二巷27号,"111.446119,27.236893"
527,大祥区双圆路26号地小滋味斜对面一栋11、12号门面,"111.461332,27.218032"
528,北塔区蔡锷路江北工业园3号门面,"111.455779,27.242524"
529,大祥区神滩社区百春园街道13号,"111.428379,27.231012"
530,双清区湘西南水果市场12栋24号,"111.517306,27.252164"
531,石桥乡邵阳大道与屏丰路交汇处,"111.502027,27.214111"
532,大祥区207国道213号门面锦城驾校旁,"111.450784,27.212388"
533,双清区邵石汽车东站4-5号门面,"111.482917,27.237681"
534,大祥区火车南站站前区25-2号地第二栋,"111.462127,27.214494"
535,大祥区七里坪8531厂门面,"111.459210,27.220940"
536,大祥区敏州西路马蹄社区1组,"111.444610,27.222254"
537,大祥区宝庆西路湘印机34栋104号,"111.441392,27.230247"
538,大祥区脑科医院门口,"111.454163,27.207348"
539,大祥区敏州西路1-4号地A3号楼10007-1010号门面,"111.433341,27.228349"
540,大祥区靓青路燃气安装公司1#楼,"111.442179,27.226400"
541,双清区塔北路198号,"111.485679,27.245971"
542,北塔区北塔村4组,"111.452197,27.246489"
543,北塔区新滩镇,"111.452197,27.246489"
544,双清区塔北路长岭农贸市场入口处,"111.490356,27.248477"
545,大祥区滑石村16栋101号,"111.455581,27.227642"
546,双清区湘西南大市场18栋24-25号,"111.517992,27.252532"
547,双清区双坡北路四公司机关8栋,"111.494747,27.244208"
548,双清区宝庆东路煤机大厦19号门面,"111.493878,27.232590"
549,双清区火车站乡杨柳村11组60号,"111.522780,27.272144"
550,双清区双坡岭四公司门面657号,"111.505310,27.251243"
551,大祥区面铺乡砀山村7组407号,"111.476424,27.131258"
552,双清区石桥乡良种村邵石路,"111.489707,27.237474"
553,双清区泰华油汽有限公司内,"111.496341,27.232708"
554,双清区日恒电脑城D座二楼物业岗亭,"111.470765,27.240099"
555,双清区邵石路布匹市场对面,"111.489718,27.237532"
556,双清区湘桂黔建材城一期桥下28号门面,"111.504538,27.237417"
557,大祥区学院路街道,"111.439091,27.221452"
558,大祥区白田市建材厂家属区附2号,"111.430180,27.217546"
559,双清区火车站乡粟山村320国道旁中南家禽批发大市场综合楼13号门面,"111.543450,27.265449"
560,双清区三眼井食品城1栋53号,"111.482558,27.238009"
561,大祥区板桥乡李家山村18组174号,"111.526176,27.187299"
562,大祥区敏洲西路西苑佳园三栋,"111.433731,27.226898"
563,北塔区江北大市场21栋2号门面,"111.453899,27.241126"
564,双清区湘桂黔建材城二期B区11栋11号门面,"111.508839,27.240556"
565,双清区塔北西路新50户7号门面,"111.477979,27.243820"
566,大祥区城北路大同街53号老公馆隔壁,"111.465312,27.239655"
567,大祥区北正街3号,"111.463831,27.238247"
568,大祥区城北路375号,"111.461960,27.237321"
569,大祥区西湖路印刷厂3号,"111.455708,27.232917"
570,大祥区沙井头妇幼保健院门面,"111.466687,27.234661"
571,大祥区红旗路太平一巷,"111.462570,27.235511"
572,大祥区百春园46号,"111.451775,27.224271"
573,双清区火车站泉塘村五组,"111.534035,27.258319"
574,双清区高崇山镇大汉路口,"111.592730,27.257465"
575,双清区高崇山镇高崇山社区7组,"111.592730,27.257465"
576,双清区李子园50号,"111.472250,27.240750"
577,双清区建设路三角塘196号,"111.485628,27.235121"
578,双清区建设南路铁砂岭市场旁,"111.499431,27.195790"
579,双清区渡头桥镇鸡笼村5组,"111.573970,27.235228"
580,双清区志成新世界12栋,"111.484108,27.218054"
581,双清区工业街造纸厂后刘家巷70号,"111.468289,27.255910"
582,双清区五一路公园壹号B区1栋1008-1009号门面,"111.477969,27.250801"
583,大祥区檀江乡沉水村一组26号,"111.474766,27.176142"
584,双清区汽制二村,"111.496341,27.232708"
585,双清区农药厂菜市场十字路口,"111.505711,27.263314"
586,北塔区北塔社区资江一桥桥头,"111.471613,27.243623"
587,北塔区观音庵社区资田路155号,"111.463070,27.250668"
588,北塔区江北观音庵资田路47号,"111.465552,27.245731"
589,北塔区观音庵4组,"111.463174,27.249248"
590,北塔区兴隆街110号,"111.452197,27.246489"
591,北塔区新滩镇棉纺厂,"111.414769,27.232129"
592,北塔区茶元头乡兴隆村,"111.397093,27.235013"
593,大祥区宝庆西路115号,"111.452589,27.230119"
594,大祥区宝庆西路11号三栋101号,"111.447619,27.230572"
595,大祥区宝庆西路162号,"111.446154,27.230636"
596,大祥区二纺机二号马路309门面,"111.446510,27.230258"
597,大祥区神滩社区7组370号,"111.428379,27.231012"
598,大祥区西外街环卫车队路口,"111.446119,27.236893"
599,大祥区火车南站站前区鸿发楼40号地,"111.462127,27.214494"
600,大祥区容村路28号地1栋2单元9号门面,"111.439091,27.221452"
601,大祥区双拥路26号地和谐嘉园,"111.459548,27.224014"
602,大祥区敏州东路桂苑小区A栋第13-16号门面,"111.462681,27.220629"
603,大祥区诚信家园小区1栋1号,"111.463424,27.220805"
604,双清区昭陵西路102号,"111.478399,27.241029"
605,北塔区商业小区1栋,"111.449958,27.245617"
606,北塔区商业小区1栋36号,"111.449958,27.245617"
607,北塔区资枣社区15栋1—3号门面,"111.448347,27.250982"
608,北塔区陈家桥乡陈家桥村12组,"111.420572,27.268309"
609,大祥区西湖南路南互通,"111.442028,27.189427"
610,双清区宝庆东路邵水桥东端7号门面,"111.474438,27.232651"
611,双清区铁砂岭4弄1号,"111.478326,27.235548"
612,双清区家畜育种站5-7号门面,"111.492899,27.232609"
613,双清区邵石路麻子洼社区对面8号门面,"111.492526,27.234781"
614,双清区五里牌供销社,"111.545350,27.248220"
615,双清区云水铺乡云水村3组,"111.546185,27.203811"
616,双清区湘桂黔建材城二期B区22栋一号门面,"111.507797,27.240844"
617,双清区邵水东路铁砂岭1弄18号附4号,"111.476936,27.213174"
618,双清区邵水东路富兴楼128号附1号,"111.473589,27.235908"
619,大祥区雪峰南路8-1#地富恒金鹏嘉苑3#楼,"111.438051,27.224927"
620,大祥区环保局B栋7号门面,"111.438889,27.223596"
621,大祥区南方明珠二栋自西向东2-3号门面,"111.444998,27.212586"
622,大祥区城南帝景6号门面,"111.472637,27.231301"
623,大祥区电机路翠园小区7栋,"111.468626,27.224887"
624,大祥区翠园8栋6、7号门面,"111.468330,27.224545"
625,大祥区戴家坪党校门口,"111.469367,27.226181"
626,大祥区马蹄社区1组38号,"111.486640,27.156740"
627,大祥区双园路红星社区19号安置地12栋3单元,"111.463859,27.219288"
628,双清区浏阳村恒天九五安置地14栋1号门面,"111.571028,27.262540"
629,双清区志成新世界B5栋1单元2006-1006号门面,"111.483448,27.219687"
630,双清区佘湖一品9栋车库11号,"111.488510,27.221134"
631,双清区京都世纪城33栋06号门面,"111.497988,27.213213"
632,大祥区板桥乡李家山村7组288号,"111.526176,27.187299"
633,北塔区观音庵,"111.463174,27.249248"
634,北塔区鱼苗场7栋421号,"111.457503,27.242711"
635,大祥区宝庆中心医院内6栋4单元,"111.439091,27.221452"
636,北塔区九江社区江北一号超市,"111.459700,27.246140"
637,大祥区雨溪镇河边村22组29号,"111.439091,27.221452"
638,双清区大汉步行街B1-1045号,"111.479797,27.238712"
639,北塔区状元社区6栋1号门面,"111.449223,27.243321"
640,双清区湘运新村七栋13号车库,"111.481437,27.234824"
641,大祥区七里坪邵阳学院二期职工宿舍10栋,"111.440148,27.197335"
642,双清区火车站乡跃进社区9组107号,"111.519126,27.251060"
643,大祥区雨溪镇罗塘村14组432号附1号,"111.397146,27.181109"
644,北塔区状元洲办事处九江社区1组,"111.456090,27.245243"
645,大祥区长新街16号,"111.460250,27.236216"
646,双清区工业街292号（金笔厂大门口旁）,"111.477100,27.251491"
647,双清区五一北路织染厂8栋3号,"111.477735,27.251224"
648,双清区渡头桥渡头村257号附1号,"111.563768,27.200841"
649,大祥区邵阳职院梅子社区邓家冲,"111.430084,27.194270"
650,大祥区客村路安置房1栋6、7号门面,"111.463666,27.218856"
651,大祥区西外街弹棉制被厂宿舍106号,"111.446119,27.236893"
652,大祥区面铺乡罗市村2组337号,"111.557714,27.124540"
653,大祥区邵州西路汇福佳园1栋1楼15-16号门面,"111.443243,27.211717"
654,双清区高崇山镇高崇山社区8组,"111.592730,27.257465"
655,大祥区红旗路428号1栋12号,"111.455900,27.234561"
656,北塔区湘瓷竹木建材大市场22-16号门面,"111.451101,27.245075"
657,大祥区翠园小区29栋3-202号,"111.468050,27.224125"
658,双清区建设南路铁砂岭市场旁408号,"111.499431,27.195790"
659,大祥区华厦田园小区第18栋0单元负1层1007号商铺,"111.440983,27.220216"
660,大祥区罗市镇罗市社区2组,"111.473961,27.142278"
661,大祥区火车南站商贸步行街10-11号,"111.462127,27.214494"
662,大祥区火车南站建材城鸿福花园巷内,"111.457977,27.220352"
663,双清区柏林国际3-2栋1单元1层0001001,"111.487180,27.220739"
664,双清区魏源佘湖一品小区A20车库,"111.489682,27.219918"
665,大祥区邵府街121号附属门面,"111.471313,27.235918"
666,双清区高崇山镇荷花村8-2号C,"111.592730,27.257465"
667,大祥区檀江街道六甲社区31组,"111.491710,27.163926"
668,大祥区城南街道马蹄社区82-1地段,"111.486640,27.156740"
669,双清区洋溪桥社区10组158号,"111.498745,27.278321"
670,北塔区陈家桥贺井村2组16号,"111.392233,27.258415"
671,双清区新华社区16号,"111.504534,27.246371"
672,大祥区雪峰南路9号湘泰九龙城2栋,"111.437250,27.214500"
673,双清区塔北路菜市场112号门面,"111.490197,27.246956"
674,双清区双坡北路12-14号,"111.492892,27.248834"
675,双清区新华路木材市场D栋,"111.506739,27.241684"
676,大祥区宝庆西路291号1栋,"111.446888,27.230109"
677,双清区石桥乡立新村10组,"111.571559,27.194909"
678,大祥区火车南站25-2号地1栋综合楼第二单元,"111.462127,27.214494"
679,双清区高崇山镇大汉路太美广场,"111.593245,27.255512"
680,大祥区和福佳园小区7号栋一楼1-2号门面,"111.447971,27.213873"
681,双清区新华路中段,"111.506138,27.239935"
