,sale_center_id,county,cust_id,busi_addr,address
0,1111430501,邵阳市,5011605798,湖南省邵阳市北塔区江北开发区25号地15栋,北塔区江北开发区25号地15栋
1,1111430501,邵阳市,5011605804,北塔区陈家桥乡光裕村3组,北塔区陈家桥乡光裕村3组
2,1111430501,邵阳市,5011605817,北塔区陈家桥乡李子塘村1组（石矿上村道边）,北塔区陈家桥乡李子塘村1组（石矿上村道边）
3,1111430501,邵阳市,5011605816,北塔区陈家桥乡三塘冲村5组25号,北塔区陈家桥乡三塘冲村5组25号
4,1111430501,邵阳市,5011605818,邵阳市双清区公园1号43（1）号、43（2）号门面,双清区公园1号43（1）号、43（2）号门面
5,1111430501,邵阳市,5011605810,邵阳市大祥区马蹄路职工医院对面,大祥区马蹄路职工医院对面
6,1111430501,邵阳市,5011605837,邵阳市大祥区民族路98号,大祥区民族路98号
7,1111430501,邵阳市,5011605841,北塔区新渡社区,北塔区新渡社区
8,1111430501,邵阳市,5011605844,邵阳市大祥区城北路综合巷狮子街2号楼6号,大祥区城北路综合巷狮子街2号楼6号
9,1111430501,邵阳市,5011605848,邵阳市大祥区檀江乡大塘村2组42号,大祥区檀江乡大塘村2组42号
10,1111430501,邵阳市,5011605846,大祥区铜铃路家园小区1栋第2号标段,大祥区铜铃路家园小区1栋第2号标段
11,1111430501,邵阳市,5011605825,邵阳市双清区云水肥田12组,双清区云水肥田12组
12,1111430501,邵阳市,5011605849,湖南省邵阳市大祥区宝庆中路三八亭综合楼后栋11号门面,大祥区宝庆中路三八亭综合楼后栋11号门面
13,1111430501,邵阳市,5011605845,邵阳市北塔区田江乡柘木安置小区1栋1单元1号,北塔区田江乡柘木安置小区1栋1单元1号
14,1111430501,邵阳市,5011605832,北塔区江北市场36栋49号,北塔区江北市场36栋49号
15,1111430501,邵阳市,5011605811,邵阳市北塔区九江社区C栋,北塔区九江社区C栋
16,1111430501,邵阳市,5011605838,双清区金百汇商业街B150号,双清区金百汇商业街B150号
17,1111430501,邵阳市,5011605856,北塔区江北市场第31栋1号门面,北塔区江北市场第31栋1号门面
18,1111430501,邵阳市,5011605860,北塔区陈家桥乡万桥村8组,北塔区陈家桥乡万桥村8组
19,1111430501,邵阳市,5011605859,邵阳市大祥区邵水西路93号门面,大祥区邵水西路93号门面
20,1111430501,邵阳市,5011605979,大祥区蔡锷乡山东村13组104号,大祥区蔡锷乡山东村13组104号
21,1111430501,邵阳市,5011605976,双清区通衡街社区通衡街39号4栋1单元101号,双清区通衡街社区通衡街39号4栋1单元101号
22,1111430501,邵阳市,5011605988,湖南省邵阳市双清区五一南路天桥1号报刊亭,双清区五一南路天桥1号报刊亭
23,1111430501,邵阳市,5011605991,邵阳市双清区张家冲保宁三巷10号,双清区张家冲保宁三巷10号
24,1111430501,邵阳市,5011605997,北塔区魏源路1栋106号,北塔区魏源路1栋106号
25,1111430501,邵阳市,5011605992,大祥区蔡锷乡陈乔村2组,大祥区蔡锷乡陈乔村2组
26,1111430501,邵阳市,5011605998,邵阳市双清区洛阳洞4-1栋综合楼7号门面,双清区洛阳洞4-1栋综合楼7号门面
27,1111430501,邵阳市,5011606003,北塔区磨石村五组,北塔区磨石村五组
28,1111430501,邵阳市,5011606006,北塔区状元洲办事处磨石6组门面,北塔区状元洲办事处磨石6组门面
29,1111430501,邵阳市,5011606008,邵阳市双清区宝庆车站,双清区宝庆车站
30,1111430501,邵阳市,5011606018,邵阳市大祥区雨溪镇新冲村313号,大祥区雨溪镇新冲村313号
31,1111430501,邵阳市,5011606010,邵阳市大祥区邵水西方路羽绒厂家属区门面8-9号,大祥区邵水西方路羽绒厂家属区门面8-9号
32,1111430501,邵阳市,5011605996,大祥区城北路四通公园综合楼18号门面,大祥区城北路四通公园综合楼18号门面
33,1111430501,邵阳市,5011606013,邵阳市大祥区城南乡马蹄社区7组,大祥区城南乡马蹄社区7组
34,1111430501,邵阳市,5011606105,湖南省邵阳市北塔区宏远大厦门面,北塔区宏远大厦门面
35,1111430501,邵阳市,5011606001,双清区紫薇社区居民委员会9组集资路069号,双清区紫薇社区居民委员会9组集资路069号
36,1111430501,邵阳市,5011606030,邵阳市双清区高崇山镇高崇山社区7组,双清区高崇山镇高崇山社区7组
37,1111430501,邵阳市,5011606038,邵阳市大祥区蔡锷乡黄草坪村8组,大祥区蔡锷乡黄草坪村8组
38,1111430501,邵阳市,5011606029,邵阳市双清区铁砂岭社区7弄3号,双清区铁砂岭社区7弄3号
39,1111430501,邵阳市,5011606011,邵阳市双清区双坡岭四公司门面33栋4号,双清区双坡岭四公司门面33栋4号
40,1111430501,邵阳市,5011606141,邵阳市大祥区迎春路鑫悦家园1009-1010号门面,大祥区迎春路鑫悦家园1009-1010号门面
41,1111430501,邵阳市,5011606217,邵阳市北塔区茶元头乡兴隆村,北塔区茶元头乡兴隆村
42,1111430501,邵阳市,5011606410,湖南省邵阳市大祥区戴家路翡翠花园B幢104号,大祥区戴家路翡翠花园B幢104号
43,1111430501,邵阳市,5011606543,湖南省邵阳市大祥区双园路23-1号地20号门面,大祥区双园路23-1号地20号门面
44,1111430501,邵阳市,5011606517,湖南省邵阳市双清区昭陵西路日月星城进大门左侧,双清区昭陵西路日月星城进大门左侧
45,1111430501,邵阳市,5012000246,邵阳市双清区邵石南路,双清区邵石南路
46,1111430501,邵阳市,5011970051,湖南省邵阳市大祥区马蹄路13-1地块4号,大祥区马蹄路13-1地块4号
47,1111430501,邵阳市,5011970049,湖南省邵阳市大祥区桃源建材城5栋1号,大祥区桃源建材城5栋1号
48,1111430501,邵阳市,5011606593,湖南省邵阳市双清区宝庆东路邵水桥东端9号,双清区宝庆东路邵水桥东端9号
49,1111430501,邵阳市,5011606653,湖南省邵阳市北塔区柘木小区18号楼,北塔区柘木小区18号楼
50,1111430501,邵阳市,5011606629,湖南省邵阳市大祥区城北路狮子街民安新苑,大祥区城北路狮子街民安新苑
51,1111430501,邵阳市,5011606655,湖南省邵阳市双清区涂家冲综合楼12号门面,双清区涂家冲综合楼12号门面
52,1111430501,邵阳市,5011606658,湖南省邵阳市双清区涂家冲综合楼11号门面,双清区涂家冲综合楼11号门面
53,1111430501,邵阳市,5011606733,湖南省邵阳市大祥区庙皇路安置地B5栋,大祥区庙皇路安置地B5栋
54,1111430501,邵阳市,5011970036,湖南省邵阳市北塔区蔡锷路世界钰园项目6栋1010号门面,北塔区蔡锷路世界钰园项目6栋1010号门面
55,1111430501,邵阳市,5011970037,湖南省邵阳市大祥区火车南站邵州车站斜对面,大祥区火车南站邵州车站斜对面
56,1111430501,邵阳市,5011970029,湖南省邵阳市大祥区人大路东方明珠1-4号门面,大祥区人大路东方明珠1-4号门面
57,1111430501,邵阳市,5011970031,湖南省邵阳市大祥区双拥路青城置业7-8号门面,大祥区双拥路青城置业7-8号门面
58,1111430501,邵阳市,5011970033,湖南省邵阳市大祥区雪峰南路金鹏嘉苑4号楼门面,大祥区雪峰南路金鹏嘉苑4号楼门面
59,1111430501,邵阳市,5011970034,湖南省邵阳市大祥区西湖路188号,大祥区西湖路188号
60,1111430501,邵阳市,5011970047,湖南省邵阳市双清区宝庆车站1号门面,双清区宝庆车站1号门面
61,1111430501,邵阳市,5011970044,湖南省邵阳市大祥区湘印机家属区25栋,大祥区湘印机家属区25栋
62,1111430501,邵阳市,5011970055,湖南省邵阳市大祥区中天宝电馨城小区12-2002号门面,大祥区中天宝电馨城小区12-2002号门面
63,1111430501,邵阳市,5011970118,湖南省邵阳市双清区雍翠豪苑26栋第一层,双清区雍翠豪苑26栋第一层
64,1111430501,邵阳市,5011970105,湖南省邵阳市大祥区西湖南路中天宝电鑫城小区13栋2003号,大祥区西湖南路中天宝电鑫城小区13栋2003号
65,1111430501,邵阳市,5011970176,湖南省邵阳市大祥区火车南站站前购物广场5号综合楼,大祥区火车南站站前购物广场5号综合楼
66,1111430501,邵阳市,5011970168,湖南省邵阳市大祥区城南园艺场前进队,大祥区城南园艺场前进队
67,1111430501,邵阳市,5011970788,湖南省邵阳市北塔区渔苗场,北塔区渔苗场
68,1111430501,邵阳市,5011970641,湖南省邵阳市大祥区敏州西路财政局旁,大祥区敏州西路财政局旁
69,1111430501,邵阳市,5011970643,湖南省邵阳市大祥区西外街樟树码头50号,大祥区西外街樟树码头50号
70,1111430501,邵阳市,5011970800,湖南省邵阳市大祥区敏州西路华夏田园8号门面,大祥区敏州西路华夏田园8号门面
71,1111430501,邵阳市,5011970798,湖南省邵阳市双清区火车站跃进社区10组,双清区火车站跃进社区10组
72,1111430501,邵阳市,5011970817,湖南省邵阳市大祥区汇福郦城5栋3号门面,大祥区汇福郦城5栋3号门面
73,1111430501,邵阳市,5011970818,湖南省邵阳市大祥区火车南站40号地5栋18号,大祥区火车南站40号地5栋18号
74,1111430501,邵阳市,5011970812,湖南省邵阳市大祥区火车南站凯轩花园4号综合楼,大祥区火车南站凯轩花园4号综合楼
75,1111430501,邵阳市,5011970815,湖南省邵阳市双清区紫薇社区10组大汉路169号,双清区紫薇社区10组大汉路169号
76,1111430501,邵阳市,5011971104,湖南省邵阳市双清区火车站乡杨柳村3组31号,双清区火车站乡杨柳村3组31号
77,1111430501,邵阳市,5011971095,湖南省邵阳市双清区火车站乡古塘社区3组,双清区火车站乡古塘社区3组
78,1111430501,邵阳市,5011971110,湖南省邵阳市双清区双坡岭四公司4-5号门面,双清区双坡岭四公司4-5号门面
79,1111430501,邵阳市,5011971096,湖南省邵阳市大祥区地税局综合楼5号门面,大祥区地税局综合楼5号门面
80,1111430501,邵阳市,5011110133,湖南省邵阳市大祥区宝庆中路146号,大祥区宝庆中路146号
81,1111430501,邵阳市,5012000221,邵阳市北塔区蔡锷路中段高撑小学旁,北塔区蔡锷路中段高撑小学旁
82,1111430501,邵阳市,5012000223,湖南省邵阳市大祥区火车南站站前区,大祥区火车南站站前区
83,1111430501,邵阳市,5011605814,大祥区二纺机水利水电勘察设计院劳动服务公司1号门面,大祥区二纺机水利水电勘察设计院劳动服务公司1号门面
84,1111430501,邵阳市,5011606014,双清区火车站乡跃进社区5组,双清区火车站乡跃进社区5组
85,1111430501,邵阳市,5011606598,湖南省邵阳市大祥区深塘工区深家塘门面,大祥区深塘工区深家塘门面
86,1111430501,邵阳市,5012970030,湖南省邵阳市大祥区敏州东路金三角步行街5栋,大祥区敏州东路金三角步行街5栋
87,1111430501,邵阳市,5011970048,湖南省邵阳市北塔区江北大市场12-2栋3号门面,北塔区江北大市场12-2栋3号门面
88,1111430501,邵阳市,5011606450,邵阳市大祥区戴家坪公园路城南公园广场出口,大祥区戴家坪公园路城南公园广场出口
89,1111430501,邵阳市,5012000273,邵阳市双清区石桥乡株木村佘湖新城邵阳大道与张家排路交汇处,双清区石桥乡株木村佘湖新城邵阳大道与张家排路交汇处
90,1111430501,邵阳市,5011602233,湖南省邵阳市双清区渡头桥镇老塘村297号,双清区渡头桥镇老塘村297号
91,1111430501,邵阳市,5011606015,大祥区城南园艺场卫东队256号,大祥区城南园艺场卫东队256号
92,1111430501,邵阳市,5011606027,邵阳市大祥区火车南站44号地51-52号门面,大祥区火车南站44号地51-52号门面
93,1111430501,邵阳市,5011606012,邵阳市大祥区蔡锷乡陈桥头,大祥区蔡锷乡陈桥头
94,1111430501,邵阳市,5011970111,湖南省邵阳市大祥区临科文路自东向西第1-2间门面,大祥区临科文路自东向西第1-2间门面
95,1111430501,邵阳市,5011606735,湖南省邵阳市双清区火车站乡红旗社区12组,双清区火车站乡红旗社区12组
96,1111430501,邵阳市,5012000167,邵阳市双清区十井铺茶厂旁边,双清区十井铺茶厂旁边
97,1111430501,邵阳市,5011605713,双清区东大路兴隆坳湘西南物流中心11#栋,双清区东大路兴隆坳湘西南物流中心11#栋
98,1111430501,邵阳市,5011970142,湖南省邵阳市双清区工业街滨湖村101-102号,双清区工业街滨湖村101-102号
99,1111430501,邵阳市,5011605840,双清区五一北路107号,双清区五一北路107号
100,1111430501,邵阳市,5011604482,邵阳市双清区马家二巷综合楼二栋16号门面,双清区马家二巷综合楼二栋16号门面
101,1111430501,邵阳市,5011970131,湖南省邵阳市大祥区资江南路34号,大祥区资江南路34号
102,1111430501,邵阳市,5011605579,湖南省邵阳市双清区石桥乡白马村4组345附1号,双清区石桥乡白马村4组345附1号
103,1111430501,邵阳市,5011500063,湖南省邵阳市双清区渡头桥光辉村8组,双清区渡头桥光辉村8组
104,1111430501,邵阳市,5011970133,湖南省邵阳市大祥区大信街105号,大祥区大信街105号
105,1111430501,邵阳市,5011606547,湖南省邵阳市大祥区火车南站双圆路25-1号8栋,大祥区火车南站双圆路25-1号8栋
106,1111430501,邵阳市,5011970005,湖南省邵阳市大祥区沙子坡97号综合楼7、8号门面,大祥区沙子坡97号综合楼7、8号门面
107,1111430501,邵阳市,5012000098,邵阳市大祥区汽车南站对面南苑大厦,大祥区汽车南站对面南苑大厦
108,1111430501,邵阳市,5011606135,邵阳市双清区城东乡洋溪村五组,双清区城东乡洋溪村五组
109,1111430501,邵阳市,5011970013,湖南省邵阳市双清区火车站乡白云村2组232号,双清区火车站乡白云村2组232号
110,1111430501,邵阳市,5011970144,湖南省邵阳市双清区龙须塘东润馨苑1栋11号,双清区龙须塘东润馨苑1栋11号
111,1111430501,邵阳市,5011970184,湖南省邵阳市大祥区城南街道西湖南路2011第61号地,大祥区城南街道西湖南路2011第61号地
112,1111430501,邵阳市,5011601579,湖南省邵阳市大祥区祭旗坡锅厂对面,大祥区祭旗坡锅厂对面
113,1111430501,邵阳市,5011606576,湖南省邵阳市大祥区联科龙园10号楼101号门面,大祥区联科龙园10号楼101号门面
114,1111430501,邵阳市,5011606531,湖南省邵阳市大祥区城南乡学院路,大祥区城南乡学院路
115,1111430501,邵阳市,5011606073,邵阳市双清区长岭居委会5组1号门面,双清区长岭居委会5组1号门面
116,1111430501,邵阳市,5011606574,邵阳市北塔区中驰第一城第二栋一单元1003号房,北塔区中驰第一城第二栋一单元1003号房
117,1111430501,邵阳市,5011970097,湖南省邵阳市北塔区田江乡匡家社区5栋2单元1楼,北塔区田江乡匡家社区5栋2单元1楼
118,1111430501,邵阳市,5011970026,湖南省邵阳市北塔区龙山路市公安局对面龙江酒店一楼门面,北塔区龙山路市公安局对面龙江酒店一楼门面
119,1111430501,邵阳市,5011970027,湖南省邵阳市北塔区北站商业小区5栋(汽车北站进口),北塔区北站商业小区5栋(汽车北站进口)
120,1111430501,邵阳市,5011606032,湖南省邵阳市北塔区磨石社区居民委员会1组69号,北塔区磨石社区居民委员会1组69号
121,1111430501,邵阳市,5012000204,邵阳市双清区宝庆东路陶家冲（建材城一期对面）,双清区宝庆东路陶家冲（建材城一期对面）
122,1111430501,邵阳市,5011606110,湖南省邵阳市双清区秀峰庵居委会,双清区秀峰庵居委会
123,1111430501,邵阳市,5011606023,湖南省邵阳市双清区宝庆东路1546门面,双清区宝庆东路1546门面
124,1111430501,邵阳市,5011605682,湖南省邵阳市大祥区宝庆中路472号一楼6号门面,大祥区宝庆中路472号一楼6号门面
125,1111430501,邵阳市,5011970224,湖南省邵阳市大祥区敏州东路敏州华庭5号,大祥区敏州东路敏州华庭5号
126,1111430501,邵阳市,5011970225,湖南省邵阳市大祥区火车南站25-2号地6栋1-2号门面,大祥区火车南站25-2号地6栋1-2号门面
127,1111430501,邵阳市,5011970226,湖南省邵阳市大祥区火车南站26-2#地显贵楼第1栋B区,大祥区火车南站26-2#地显贵楼第1栋B区
128,1111430501,邵阳市,5011970236,湖南省邵阳市双清区涂家冲综合楼4号门面,双清区涂家冲综合楼4号门面
129,1111430501,邵阳市,5011970227,湖南省邵阳市双清区火车站乡红旗社区,双清区火车站乡红旗社区
130,1111430501,邵阳市,5011970229,湖南省邵阳市北塔区湘瓷竹木建材大市场内,北塔区湘瓷竹木建材大市场内
131,1111430501,邵阳市,5012970230,湖南省邵阳市大祥区南站站前区客村路27-1号第三栋一楼,大祥区南站站前区客村路27-1号第三栋一楼
132,1111430501,邵阳市,5011970233,湖南省邵阳市大祥区双拥路1号,大祥区双拥路1号
133,1111430501,邵阳市,5011970232,湖南省邵阳市大祥区檀江乡荷叶村114号,大祥区檀江乡荷叶村114号
134,1111430501,邵阳市,5011970234,湖南省邵阳市大祥区金家路526号（邵阳日报大门对面）,大祥区金家路526号（邵阳日报大门对面）
135,1111430501,邵阳市,5011970231,湖南省邵阳市双清区陶瓷世界86号门面,双清区陶瓷世界86号门面
136,1111430501,邵阳市,5011970228,湖南省邵阳市双清区洋溪桥村10组,双清区洋溪桥村10组
137,1111430501,邵阳市,5011970237,湖南省邵阳市大祥区西外街富宏大厦8号门面,大祥区西外街富宏大厦8号门面
138,1111430501,邵阳市,5011970238,湖南省邵阳市大祥区宝庆中路三八亭地段143、145号门面,大祥区宝庆中路三八亭地段143、145号门面
139,1111430501,邵阳市,5011970239,湖南省邵阳市大祥区宝庆西路162号飞机坪11栋2单元101号房,大祥区宝庆西路162号飞机坪11栋2单元101号房
140,1111430501,邵阳市,5011970240,湖南省邵阳市大祥区名人国际小区10栋1005号商铺,大祥区名人国际小区10栋1005号商铺
141,1111430501,邵阳市,5011970241,湖南省邵阳市大祥区西外街商业技校对面,大祥区西外街商业技校对面
142,1111430501,邵阳市,5011970243,湖南省邵阳市大祥区城北路509号,大祥区城北路509号
143,1111430501,邵阳市,5012970242,湖南省邵阳市双清区五一中路81号,双清区五一中路81号
144,1111430501,邵阳市,5012000135,百春园14栋一楼门面,百春园14栋一楼门面
145,1111430501,邵阳市,5011604914,湖南省邵阳市双清区城东乡洋溪桥社区,双清区城东乡洋溪桥社区
146,1111430501,邵阳市,5011970245,湖南省邵阳市大祥区迎春路,大祥区迎春路
147,1111430501,邵阳市,5011970246,湖南省邵阳市双清区石桥乡屏丰村京都世纪城,双清区石桥乡屏丰村京都世纪城
148,1111430501,邵阳市,5011970247,湖南省邵阳市大祥区蔡锷乡金山村,大祥区蔡锷乡金山村
149,1111430501,邵阳市,5011970249,湖南省邵阳市双清区湘桂黔建材城二期A区园艺路32栋2号,双清区湘桂黔建材城二期A区园艺路32栋2号
150,1111430501,邵阳市,5011970250,湖南省邵阳市北塔区高撑社区,北塔区高撑社区
151,1111430501,邵阳市,5011970248,湖南省邵阳市大祥区敏州东路28号1栋1105号门面,大祥区敏州东路28号1栋1105号门面
152,1111430501,邵阳市,5011970244,湖南省邵阳市大祥区魏源大酒店10号门面,大祥区魏源大酒店10号门面
153,1111430501,邵阳市,5011970279,湖南省邵阳市双清区高崇山镇浏阳安置地8栋-1号,双清区高崇山镇浏阳安置地8栋-1号
154,1111430501,邵阳市,5011970278,湖南省邵阳市北塔区杨家垅,北塔区杨家垅
155,1111430501,邵阳市,5011970276,湖南省邵阳市双清区石桥乡新东煤矿1栋20号,双清区石桥乡新东煤矿1栋20号
156,1111430501,邵阳市,5011970275,湖南省邵阳市大祥区宝庆西路82号,大祥区宝庆西路82号
157,1111430501,邵阳市,5011970277,湖南省邵阳市双清区塔北路宝庆府邸和苑8-9号门面,双清区塔北路宝庆府邸和苑8-9号门面
158,1111430501,邵阳市,5011970281,湖南省邵阳市大祥区邵水西路3组,大祥区邵水西路3组
159,1111430501,邵阳市,5011970282,湖南省邵阳市双清区石桥乡五十亭,双清区石桥乡五十亭
160,1111430501,邵阳市,5011970283,湖南省邵阳市大祥区红星社区15号安置地15栋9号门面,大祥区红星社区15号安置地15栋9号门面
161,1111430501,邵阳市,5011970292,湖南省邵阳市大祥区百春园45栋102号门面,大祥区百春园45栋102号门面
162,1111430501,邵阳市,5011970290,湖南省邵阳市北塔区陈家桥廖家村5组,北塔区陈家桥廖家村5组
163,1111430501,邵阳市,5011970289,湖南省邵阳市双清区华商大厦11号门面,双清区华商大厦11号门面
164,1111430501,邵阳市,5011602925,大祥区青云街综合楼4号门面,大祥区青云街综合楼4号门面
165,1111430501,邵阳市,5011202094,湖南省邵阳市北塔区资新社区居委会消防楼大门口,北塔区资新社区居委会消防楼大门口
166,1111430501,邵阳市,5011970294,湖南省邵阳市北塔区江北大市场7-2栋1-3号门面,北塔区江北大市场7-2栋1-3号门面
167,1111430501,邵阳市,5011970293,湖南省邵阳市大祥区南站建材城红星社区8号安置地107号,大祥区南站建材城红星社区8号安置地107号
168,1111430501,邵阳市,5011970296,湖南省邵阳市大祥区第一园艺场,大祥区第一园艺场
169,1111430501,邵阳市,5011970297,湖南省邵阳市大祥区敏州路西段101-105号,大祥区敏州路西段101-105号
170,1111430501,邵阳市,5011970298,湖南省邵阳市北塔区资州名苑,北塔区资州名苑
171,1111430501,邵阳市,5011970299,湖南省邵阳市大祥区学院路街道马鞍石350号,大祥区学院路街道马鞍石350号
172,1111430501,邵阳市,5012970312,湖南省邵阳市双清区龙须塘办事处洋溪桥,双清区龙须塘办事处洋溪桥
173,1111430501,邵阳市,5011970317,湖南省邵阳市大祥区樟树垅酒厂135号,大祥区樟树垅酒厂135号
174,1111430501,邵阳市,5011970309,湖南省邵阳市大祥区敏州西路财政局对面,大祥区敏州西路财政局对面
175,1111430501,邵阳市,5011970310,湖南省邵阳市北塔区江北大世界,北塔区江北大世界
176,1111430501,邵阳市,5011970313,湖南省邵阳市双清区通衡街196号,双清区通衡街196号
177,1111430501,邵阳市,5011970314,湖南省邵阳市大祥区火车南站铜铃社区36-2号地16-17号门面,大祥区火车南站铜铃社区36-2号地16-17号门面
178,1111430501,邵阳市,5011970311,湖南省邵阳市大祥区学院路街道湖口井路与西湖路交叉口东100米,大祥区学院路街道湖口井路与西湖路交叉口东100米
179,1111430501,邵阳市,5011970319,湖南省邵阳市双清区火车站乡进站路,双清区火车站乡进站路
180,1111430501,邵阳市,5011970318,湖南省邵阳市北塔区南岗村1号,北塔区南岗村1号
181,1111430501,邵阳市,5011970315,湖南省邵阳市大祥区火车南站社区祭旗社区8号地3栋201号,大祥区火车南站社区祭旗社区8号地3栋201号
182,1111430501,邵阳市,5011970320,湖南省邵阳市大祥区邵水西路综合楼101号,大祥区邵水西路综合楼101号
183,1111430501,邵阳市,5011606096,邵阳市大祥区汽车南站对面,大祥区汽车南站对面
184,1111430501,邵阳市,5011970323,湖南省邵阳市大祥区蔡锷乡信用社桥头,大祥区蔡锷乡信用社桥头
185,1111430501,邵阳市,5011970324,湖南省邵阳市双清区新华路,双清区新华路
186,1111430501,邵阳市,5011970325,湖南省邵阳市双清区石桥乡五一村安置地,双清区石桥乡五一村安置地
187,1111430501,邵阳市,5011970321,湖南省邵阳市大祥区财富路雍翠怡景小区B栋,大祥区财富路雍翠怡景小区B栋
188,1111430501,邵阳市,5011970335,湖南省邵阳市大祥区火车南站27号地,大祥区火车南站27号地
189,1111430501,邵阳市,5011970336,湖南省邵阳市双清区液压有限公司宿舍4栋1号,双清区液压有限公司宿舍4栋1号
190,1111430501,邵阳市,5011970331,湖南省邵阳市大祥区雪峰南路金鹏嘉苑3栋2单元1楼,大祥区雪峰南路金鹏嘉苑3栋2单元1楼
191,1111430501,邵阳市,5011970332,湖南省邵阳市大祥区人大路临街二间门面,大祥区人大路临街二间门面
192,1111430501,邵阳市,5011970326,湖南省邵阳市大祥区九龙城小区8号栋1006号商铺,大祥区九龙城小区8号栋1006号商铺
193,1111430501,邵阳市,5011970330,湖南省邵阳市双清区建设路武警支队对面,双清区建设路武警支队对面
194,1111430501,邵阳市,5011970344,湖南省邵阳市双清区邵水东路28号地-13号门面,双清区邵水东路28号地-13号门面
195,1111430501,邵阳市,5011970343,湖南省邵阳市大祥区邵州西路和福佳园1号楼15-16号门面,大祥区邵州西路和福佳园1号楼15-16号门面
196,1111430501,邵阳市,5011970327,湖南省邵阳市北塔区槐树村13号,北塔区槐树村13号
197,1111430501,邵阳市,5011970328,湖南省邵阳市双清区石桥乡金星村12组,双清区石桥乡金星村12组
198,1111430501,邵阳市,5011970329,湖南省邵阳市双清区宝庆中路,双清区宝庆中路
199,1111430501,邵阳市,5011970334,湖南省邵阳市北塔区商业小区2栋36号门面,北塔区商业小区2栋36号门面
200,1111430501,邵阳市,5011970339,湖南省邵阳市双清区立新安置地,双清区立新安置地
201,1111430501,邵阳市,5011970333,湖南省邵阳市双清区昭陵西路东山寺粮运车队和顺华府小区1号楼0001009室,双清区昭陵西路东山寺粮运车队和顺华府小区1号楼0001009室
202,1111430501,邵阳市,5011970337,湖南省邵阳市双清区火车站乡白云村1组,双清区火车站乡白云村1组
203,1111430501,邵阳市,5011970345,湖南省邵阳市双清区洛阳洞3-1栋21号门面,双清区洛阳洞3-1栋21号门面
204,1111430501,邵阳市,5011970349,湖南省邵阳市大祥区敏州西路华厦田园27号楼,大祥区敏州西路华厦田园27号楼
205,1111430501,邵阳市,5011970350,湖南省邵阳市双清区肖家冲煤矿综合楼29号门面,双清区肖家冲煤矿综合楼29号门面
206,1111430501,邵阳市,5011970351,湖南省邵阳市北塔区茶元头乡兴隆街,北塔区茶元头乡兴隆街
207,1111430501,邵阳市,5011970354,湖南省邵阳市大祥区戴家坪翠园公交站旁边,大祥区戴家坪翠园公交站旁边
208,1111430501,邵阳市,5011970355,湖南省邵阳市北塔区江北大世界内,北塔区江北大世界内
209,1111430501,邵阳市,5011970356,湖南省邵阳市北塔区龙山和苑A栋1001-1002号门面,北塔区龙山和苑A栋1001-1002号门面
210,1111430501,邵阳市,5011970357,湖南省邵阳市双清区宝庆东路进出口公司门面1578号,双清区宝庆东路进出口公司门面1578号
211,1111430501,邵阳市,5011970359,湖南省邵阳市北塔区市工商行政管理局对面,北塔区市工商行政管理局对面
212,1111430501,邵阳市,5011970364,湖南省邵阳市双清区秀峰社区2组,双清区秀峰社区2组
213,1111430501,邵阳市,5011970365,湖南省邵阳市双清区李湘桂建材城一期金家院子6栋4号门面,双清区李湘桂建材城一期金家院子6栋4号门面
214,1111430501,邵阳市,5011970366,湖南省邵阳市双清区新华印刷厂旁边,双清区新华印刷厂旁边
215,1111430501,邵阳市,5011970367,湖南省邵阳市双清区双坡南路12栋5-6号门面,双清区双坡南路12栋5-6号门面
216,1111430501,邵阳市,5011970368,湖南省邵阳市北塔区状元社区29号地综合楼1楼西头门面,北塔区状元社区29号地综合楼1楼西头门面
217,1111430501,邵阳市,5011970370,湖南省邵阳市大祥区城南乡紫霞村6组282号,大祥区城南乡紫霞村6组282号
218,1111430501,邵阳市,5011970371,湖南省邵阳市北塔区状元社区22栋,北塔区状元社区22栋
219,1111430501,邵阳市,5011970373,湖南省邵阳市双清区东大路466号,双清区东大路466号
220,1111430501,邵阳市,5011970374,湖南省邵阳市大祥区深家塘学院后街,大祥区深家塘学院后街
221,1111430501,邵阳市,5011970375,湖南省邵阳市双清区张家排安置小区,双清区张家排安置小区
222,1111430501,邵阳市,5011970376,湖南省邵阳市大祥区百春园美林园A栋25号,大祥区百春园美林园A栋25号
223,1111430501,邵阳市,5011970377,湖南省邵阳市大祥区敏州西路华夏田园27栋7号门面,大祥区敏州西路华夏田园27栋7号门面
224,1111430501,邵阳市,5011970378,湖南省邵阳市大祥区七里坪社区30号,大祥区七里坪社区30号
225,1111430501,邵阳市,5011970379,湖南省邵阳市大祥区马蹄路2组34号,大祥区马蹄路2组34号
226,1111430501,邵阳市,5012970358,湖南省邵阳市双清区宝庆车站内办公楼下14号,双清区宝庆车站内办公楼下14号
227,1111430501,邵阳市,5011970369,湖南省邵阳市大祥区蔡锷乡黄草坪1组77号,大祥区蔡锷乡黄草坪1组77号
228,1111430501,邵阳市,5012970348,湖南省邵阳市大祥区檀江乡檀江村9组,大祥区檀江乡檀江村9组
229,1111430501,邵阳市,5011970347,湖南省邵阳市双清区建设路大厦35号门面,双清区建设路大厦35号门面
230,1111430501,邵阳市,5011970360,湖南省邵阳市双清区宝庆东路妇幼保健院对面荣昌大厦,双清区宝庆东路妇幼保健院对面荣昌大厦
